Snapshot,Index,Hotel Name,TTT,LOS,Grade,Num of Reviews,Curr Price,Original Price,Is refundable,Late payment,Extras included,Option Member,Friday,Monday,Wednesday,Discount
Friday,23,Park Terrace Hotel,1,4,9.2,1005.0,1547.3,1547.3,1,0,0,0,1,0,0,0
Friday,24,The Hotel @ Fifth Avenue,1,4,7.4,1002.0,958.8,1055.2,1,0,0,1,1,0,0,1
Friday,25,Latisha luxury place ,1,4,5.3,0.0,644.0,644.0,0,0,0,1,1,0,0,0
Friday,26,Dream Midtown,1,4,8.0,1006.0,1050.8,1274.7,1,0,0,0,1,0,0,1
Friday,27,Dylan Hotel NYC,1,4,7.8,1000.0,983.2,1315.7,0,0,0,1,1,0,0,1
Friday,28,Doubletree by Hilton New York Times Square South,1,4,8.4,2126.0,926.6,926.6,1,0,0,1,1,0,0,0
Friday,29,Hilton Garden Inn New York/Central Park South-Midtown West,1,4,7.4,1042.0,1162.7,1289.1,0,0,0,0,1,0,0,1
Friday,30,M Social Hotel Times Square New York,1,4,8.8,2864.0,1419.9,1557.3,1,0,0,1,1,0,0,1
Friday,31,The Gallivant Times Square,1,4,6.6,1811.0,752.6,898.9,1,0,0,0,1,0,0,1
Friday,32,Fairfield Inn & Suites New York Manhattan/Times Square South,1,4,8.2,1004.0,1116.2,1187.1,0,0,1,1,1,0,0,1
Friday,33,"Hotel Indigo NYC Financial District, an IHG Hotel",1,4,8.6,57.0,992.0,992.0,0,0,0,0,1,0,0,0
Friday,34,The Benjamin Royal Sonesta New York,1,4,8.8,1000.0,1324.5,1695.9,0,0,0,1,1,0,0,1
Friday,35,HGU New York,1,4,8.0,1000.0,1128.4,1324.5,0,0,0,1,1,0,0,1
Friday,36,Park Central Hotel New York,1,4,8.0,1862.0,1541.8,1779.0,0,0,0,1,1,0,0,1
Friday,37,citizenM New York Times Square,1,4,9.0,1263.0,1301.3,1301.3,1,0,0,0,1,0,0,0
Friday,38,"Holiday Inn Express New York City Times Square, an IHG Hotel",1,4,7.2,1003.0,871.2,1067.4,0,0,1,0,1,0,0,1
Friday,39,Hyatt Place New York City/Times Square,1,4,7.8,1147.0,1096.2,1096.2,1,0,1,0,1,0,0,0
Friday,40,citizenM New York Bowery,1,4,9.2,1285.0,1235.9,1235.9,1,0,0,0,1,0,0,0
Friday,41,Hampton Inn Manhattan/Times Square Central,1,4,8.6,1345.0,1007.5,1007.5,0,0,1,0,1,0,0,0
Friday,42,Comfort Inn Manhattan - Midtown West,1,4,7.4,1004.0,976.5,1187.1,0,0,1,1,1,0,0,1
Friday,43,"Crowne Plaza HY36 Midtown Manhattan, an IHG Hotel",1,4,9.0,1003.0,1256.9,1256.9,0,0,0,0,1,0,0,0
Friday,44,"The Jewel, a Club Quarters Hotel, Opposite Rockefeller Center",1,4,9.2,1242.0,1223.7,1223.7,1,0,0,1,1,0,0,0
Friday,45,Hilton Garden Inn NYC Financial Center/Manhattan Downtown,1,4,8.6,1002.0,1004.2,1004.2,1,0,0,1,1,0,0,0
Friday,46,"The Chatwal, In The Unbound Collection By Hyatt",1,4,9.4,447.0,2429.6,3234.3,0,0,1,0,1,0,0,1
Friday,47,Sofitel New York,1,4,8.8,1001.0,1643.8,1849.9,0,0,0,0,1,0,0,1
Friday,48,The Lucerne Hotel,1,4,9.0,1000.0,1247.0,1247.0,1,0,0,0,1,0,0,0
Friday,49,Kasa Lantern Lower East Side,1,4,10.0,4.0,757.0,917.8,0,0,0,0,1,0,0,1
Friday,50,Paramount Times Square,1,4,7.2,1013.0,861.2,861.2,0,0,0,0,1,0,0,0
Friday,51,Hyatt Grand Central New York,1,4,7.8,1723.0,1315.7,1315.7,0,0,0,0,1,0,0,0
Friday,52,The Shoreham Hotel,1,4,7.6,999.0,1009.8,1115.1,1,0,0,0,1,0,0,1
Friday,53,"Club Quarters Hotel, Grand Central",1,4,8.2,1157.0,1187.1,1187.1,1,0,0,1,1,0,0,0
Friday,55,The Flat NYC,1,4,5.3,0.0,836.8,836.8,0,0,0,1,1,0,0,0
Friday,56,RIU Plaza Manhattan Times Square,1,4,9.0,1896.0,1414.3,1414.3,0,0,0,0,1,0,0,0
Friday,57,"Club Quarters, Times Square - Midtown",1,4,8.4,1760.0,1271.3,1271.3,1,0,0,1,1,0,0,0
Friday,58,Four Points by Sheraton Midtown-Times Square,1,4,8.4,1002.0,1368.9,1368.9,0,0,0,1,1,0,0,0
Friday,59,Hilton New York Fashion District,1,4,8.0,1004.0,1237.0,1403.2,1,0,0,0,1,0,0,1
Friday,60,Embassy Suites by Hilton New York Manhattan Times Square,1,4,8.4,1008.0,1255.8,1452.0,0,0,1,1,1,0,0,1
Friday,61,Cambria Hotel New York - Chelsea,1,4,8.8,1001.0,1167.1,1167.1,0,0,0,0,1,0,0,0
Friday,62,Hotel Boutique at Grand Central,1,4,8.4,1000.0,1187.1,1187.1,1,0,0,1,1,0,0,0
Friday,63,Arlo NoMad,1,4,8.0,1605.0,1452.0,1598.3,1,0,0,1,1,0,0,1
Friday,64,Park Lane New York,1,4,8.6,316.0,1973.0,2164.7,0,0,0,0,1,0,0,1
Friday,65,Courtyard by Marriott New York Manhattan/Upper East Side,1,4,8.0,1079.0,1126.1,1403.2,0,0,0,0,1,0,0,1
Friday,66,YOTEL New York Times Square,1,4,6.8,1846.0,986.5,1184.9,0,0,0,1,1,0,0,1
Friday,67,Hilton Garden Inn New York/Manhattan-Midtown East,1,4,8.2,1002.0,1343.4,1343.4,1,0,0,0,1,0,0,0
Friday,68,Pod 51,1,4,7.8,1003.0,840.2,958.8,1,0,0,1,1,0,0,1
Friday,69,Sonder at One Platt,1,4,8.0,169.0,1131.7,1131.7,0,0,1,1,1,0,0,0
Friday,70,The New York EDITION,1,4,9.0,373.0,2810.9,3945.9,0,0,0,0,1,0,0,1
Friday,71,Radio City Apartments,1,4,8.6,2889.0,1067.4,1067.4,0,0,0,1,1,0,0,0
Friday,72,Doxie Hotel,1,4,6.8,467.0,839.1,839.1,0,0,0,0,1,0,0,0
Friday,73,Millennium Downtown New York,1,4,7.4,2541.0,1128.4,1295.7,1,0,0,1,1,0,0,1
Friday,74,Citadines Connect Fifth Avenue New York,1,4,7.8,1003.0,1105.1,1214.8,1,0,1,1,1,0,0,1
Friday,75,Hotel Belleclaire,1,4,8.4,1002.0,1163.8,1348.9,1,0,1,1,1,0,0,1
Friday,76,Loews Regency New York Hotel,1,4,8.8,1002.0,2538.2,2978.3,0,0,0,1,1,0,0,1
Friday,77,Pestana Park Avenue,1,4,8.8,326.0,1333.4,1425.4,0,0,0,0,1,0,0,1
Friday,78,"Holiday Inn Express - New York City Chelsea, an IHG Hotel",1,4,7.8,1001.0,985.4,1208.2,1,0,1,0,1,0,0,1
Friday,79,Square Hotel at Times Square,1,4,7.4,1001.0,914.4,1090.7,0,0,0,1,1,0,0,1
Friday,80,"Holiday Inn Express Manhattan Times Square South, an IHG Hotel",1,4,8.0,1000.0,1171.6,1171.6,0,0,1,0,1,0,0,0
Friday,81,The Peninsula New York,1,4,9.4,998.0,2880.7,2880.7,1,0,1,0,1,0,0,0
Friday,82,City Club Hotel,1,4,7.8,1072.0,860.1,952.1,1,0,0,0,1,0,0,1
Friday,83,Kixby,1,4,8.8,1000.0,1291.3,1499.7,0,0,0,0,1,0,0,1
Friday,84,"The Beekman Tower, Trademark Collection by Wyndham",1,4,8.2,248.0,1430.9,1667.0,1,0,1,1,1,0,0,1
Friday,85,SIXTY Lower East Side,1,4,7.2,1000.0,1098.4,1358.9,0,0,1,0,1,0,0,1
Friday,86,Carnegie Hotel,1,4,9.2,1001.0,1486.4,1824.4,1,0,0,0,1,0,0,1
Friday,87,Washington Square Hotel,1,4,9.0,1001.0,1470.8,1632.7,1,0,0,0,1,0,0,1
Friday,88,Hilton Club The Quin New York,1,4,8.6,1002.0,1726.9,2028.4,1,0,0,1,1,0,0,1
Friday,89,The Standard High Line,1,4,8.4,771.0,1830.0,2124.8,0,0,0,1,1,0,0,1
Friday,90,AC Hotel by Marriott New York Downtown,1,4,9.0,949.0,1051.9,1235.9,1,0,0,0,1,0,0,1
Friday,91,Hotel 32 32,1,4,8.0,1295.0,1221.5,1581.7,0,0,0,0,1,0,0,1
Friday,93,Pendry Manhattan West,1,4,9.6,104.0,2854.1,3355.1,0,0,0,0,1,0,0,1
Friday,94,The Fifty Sonesta Select New York,1,4,8.2,1003.0,1284.6,1642.6,0,0,0,1,1,0,0,1
Friday,95,The Time New York,1,4,8.0,1002.0,1231.4,1421.0,1,0,0,0,1,0,0,1
Friday,96,Arlo SoHo,1,4,8.2,1312.0,1590.6,1752.4,1,0,0,1,1,0,0,1
Friday,97,Arthouse Hotel New York City,1,4,8.2,1003.0,1219.2,1398.8,0,0,0,1,1,0,0,1
Friday,98,"Holiday Inn Manhattan 6th Ave - Chelsea, an IHG Hotel",1,4,7.2,1001.0,1035.2,1147.2,0,0,0,1,1,0,0,1
Friday,99,Four Points by Sheraton Manhattan - Chelsea,1,4,7.6,1001.0,1054.1,1054.1,0,0,0,0,1,0,0,0
Friday,100,Grayson Hotel in the Unbound Collection by Hyatt,1,4,8.0,14.0,1252.5,1252.5,0,0,0,0,1,0,0,0
Friday,1,Arlo Midtown,1,5,9.2,3181.0,1956.3,1956.3,1,0,0,1,1,0,0,0
Friday,2,"voco Times Square South, an IHG Hotel",1,5,8.4,420.0,1315.7,1542.9,0,0,0,1,1,0,0,1
Friday,3,"PUBLIC, an Ian Schrager hotel",1,5,8.0,1467.0,2174.7,2517.2,0,0,0,1,1,0,0,1
Friday,4,"Holiday Inn Express New York - Manhattan West Side, an IHG Hotel",1,5,7.6,1002.0,1182.7,1386.6,0,0,1,1,1,0,0,1
Friday,5,Moxy NYC Times Square,1,5,8.4,1091.0,1884.3,2033.9,0,0,0,0,1,0,0,1
Friday,6,Four Points By Sheraton New York Downtown,1,5,7.4,1007.0,1012.0,1292.4,0,0,0,0,1,0,0,1
Friday,7,Radio Hotel,1,5,8.8,365.0,855.7,1003.1,0,0,0,0,1,0,0,1
Friday,8,Virgin Hotels New York City,1,5,8.4,11.0,1968.5,2560.4,0,0,1,0,1,0,0,1
Friday,9,Truss Hotel Times Square ,1,5,8.0,549.0,1397.7,1550.7,0,0,0,1,1,0,0,1
Friday,10,Pod Times Square,1,5,8.6,2801.0,1063.0,1063.0,1,0,0,1,1,0,0,0
Friday,11,Wingate by Wyndham New York Midtown South/5th Ave,1,5,8.2,1004.0,1284.6,1508.5,0,0,1,0,1,0,0,1
Friday,12,TBA Times Square,1,5,7.4,201.0,1153.8,1153.8,0,0,0,1,1,0,0,0
Friday,13,The Lucerne Hotel,1,5,9.0,1000.0,1412.1,1658.2,1,0,0,0,1,0,0,1
Friday,14,Hilton Garden Inn New York/West 35th Street,1,5,9.0,1007.0,1548.4,1719.1,1,0,0,0,1,0,0,1
Friday,15,The Hotel @ Fifth Avenue,1,5,7.4,1002.0,1231.4,1426.5,1,0,0,1,1,0,0,1
Friday,16,The FIDI Hotel,1,5,5.3,0.0,1121.7,1358.9,0,1,0,0,1,0,0,1
Friday,17,World Center Hotel,1,5,8.6,1309.0,1238.1,1238.1,1,0,0,1,1,0,0,0
Friday,18,Hilton Garden Inn New York/Central Park South-Midtown West,1,5,7.4,1042.0,1510.7,1878.7,0,0,0,0,1,0,0,1
Friday,19,HGU New York,1,5,8.0,1000.0,1397.7,1742.4,0,0,0,1,1,0,0,1
Friday,20,The Gallivant Times Square,1,5,6.6,1811.0,961.0,1148.3,1,0,0,0,1,0,0,1
Friday,21,Park Central Hotel New York,1,5,8.0,1862.0,1947.5,2246.7,0,0,0,1,1,0,0,1
Friday,22,"Hotel Indigo NYC Financial District, an IHG Hotel",1,5,8.6,57.0,1356.7,1356.7,0,0,0,0,1,0,0,0
Friday,23,Park Terrace Hotel,1,5,9.2,1005.0,2079.4,2079.4,1,0,0,0,1,0,0,0
Friday,24,SpringHill Suites by Marriott New York Manhattan/Times Square South,1,5,8.0,1001.0,1353.4,1353.4,0,0,1,1,1,0,0,0
Friday,25,Sky Hotel Flushing/LaGuardia Airport,1,5,6.0,4.0,642.9,642.9,0,0,0,0,1,0,0,0
Friday,26,M Social Hotel Times Square New York,1,5,8.8,2864.0,1914.2,2101.5,1,0,0,1,1,0,0,1
Friday,28,Sofitel New York,1,5,8.8,1001.0,2025.0,2531.6,0,0,0,0,1,0,0,1
Friday,29,Doubletree by Hilton New York Times Square South,1,5,8.4,2126.0,1296.8,1296.8,1,0,0,1,1,0,0,0
Friday,30,Dream Midtown,1,5,8.0,1006.0,1467.5,1787.8,1,0,0,0,1,0,0,1
Friday,31,Hyatt Place New York City/Times Square,1,5,7.8,1147.0,1454.2,1454.2,1,0,1,0,1,0,0,0
Friday,32,"Holiday Inn Express New York City Times Square, an IHG Hotel",1,5,7.2,1003.0,1202.6,1448.7,0,0,1,0,1,0,0,1
Friday,34,Hampton Inn Manhattan/Times Square Central,1,5,8.6,1345.0,1357.8,1357.8,0,0,1,0,1,0,0,0
Friday,35,Kasa Lantern Lower East Side,1,5,10.0,4.0,984.3,1197.1,0,0,0,0,1,0,0,1
Friday,36,The New Yorker A Wyndham Hotel,1,5,8.0,2594.0,1383.3,1383.3,0,0,0,1,1,0,0,0
Friday,37,citizenM New York Bowery,1,5,9.2,1285.0,1610.5,1610.5,1,0,0,0,1,0,0,0
Friday,38,citizenM New York Times Square,1,5,9.0,1263.0,1754.6,1754.6,1,0,0,0,1,0,0,0
Friday,39,The Flat NYC,1,5,5.3,0.0,1111.7,1111.7,0,0,0,1,1,0,0,0
Friday,40,The Shoreham Hotel,1,5,7.6,999.0,1327.9,1466.4,1,0,0,0,1,0,0,1
Friday,41,Hilton Club The Quin New York,1,5,8.6,1002.0,2005.1,2355.3,1,0,0,1,1,0,0,1
Friday,42,"The Jewel, a Club Quarters Hotel, Opposite Rockefeller Center",1,5,9.2,1242.0,1622.7,1622.7,1,0,0,1,1,0,0,0
Friday,43,Courtyard by Marriott New York Manhattan/Upper East Side,1,5,8.0,1079.0,1436.5,1790.1,0,0,0,0,1,0,0,1
Friday,44,"The Beekman Tower, Trademark Collection by Wyndham",1,5,8.2,248.0,1771.2,2066.1,1,0,1,1,1,0,0,1
Friday,45,Hilton Garden Inn NYC Financial Center/Manhattan Downtown,1,5,8.6,1002.0,1331.2,1331.2,1,0,0,1,1,0,0,0
Friday,46,The Shelburne Sonesta New York,1,5,8.2,1002.0,1595.0,2041.7,0,0,0,1,1,0,0,1
Friday,47,"Club Quarters Hotel, World Trade Center",1,5,8.6,1107.0,1483.0,1483.0,1,0,0,1,1,0,0,0
Friday,49,Fairfield Inn & Suites New York Manhattan/Times Square South,1,5,8.2,1004.0,1587.2,1658.2,0,0,1,1,1,0,0,1
Friday,50,Pod 51,1,5,7.8,1003.0,1072.9,1238.1,1,0,0,1,1,0,0,1
Friday,51,Comfort Inn Manhattan - Midtown West,1,5,7.4,1004.0,1363.3,1658.2,0,0,1,1,1,0,0,1
Friday,52,Sonder at One Platt,1,5,8.0,169.0,1426.5,1426.5,0,0,1,1,1,0,0,0
Friday,53,Hyatt Grand Central New York,1,5,7.8,1723.0,1757.9,1757.9,0,0,0,0,1,0,0,0
Friday,54,Four Points by Sheraton Midtown-Times Square,1,5,8.4,1002.0,1749.1,1749.1,0,0,0,1,1,0,0,0
Friday,55,Hilton New York Fashion District,1,5,8.0,1004.0,1596.1,1874.3,1,0,0,0,1,0,0,1
Friday,56,Park Lane New York,1,5,8.6,316.0,2521.6,2767.7,0,0,0,0,1,0,0,1
Friday,57,"Element New York Times Square West, a Marriott Hotel",1,5,7.8,1003.0,1670.4,1670.4,1,0,1,0,1,0,0,0
Friday,58,Sonder The Dutch,1,5,8.2,12.0,854.6,854.6,0,0,0,0,1,0,0,0
Friday,59,RIU Plaza Manhattan Times Square,1,5,9.0,1896.0,2005.1,2005.1,0,0,0,0,1,0,0,0
Friday,61,"Club Quarters, Times Square - Midtown",1,5,8.4,1760.0,1658.2,1658.2,1,0,0,1,1,0,0,0
Friday,62,Radio City Apartments,1,5,8.6,2889.0,1405.5,1405.5,0,0,0,1,1,0,0,0
Friday,63,"Holiday Inn LIC LaGuardia West, an IHG Hotel",1,5,7.8,65.0,802.5,972.1,0,0,0,0,1,0,0,1
Friday,64,Pestana Park Avenue,1,5,8.8,326.0,1729.1,1848.8,0,0,0,0,1,0,0,1
Friday,65,The Parc Hotel,1,5,7.4,1002.0,668.4,668.4,0,0,1,0,1,0,0,0
Friday,67,Arlo NoMad,1,5,8.0,1605.0,1893.1,2084.9,1,0,0,1,1,0,0,1
Friday,68,Doxie Hotel,1,5,6.8,467.0,1094.0,1094.0,0,0,0,0,1,0,0,0
Friday,69,"EVEN Hotel Times Square South, an IHG Hotel",1,5,9.0,1003.0,1702.5,2088.2,0,0,0,0,1,0,0,1
Friday,70,Hilton Garden Inn New York/Manhattan-Midtown East,1,5,8.2,1002.0,1826.6,1826.6,1,0,0,0,1,0,0,0
Friday,71,Citadines Connect Fifth Avenue New York,1,5,7.8,1003.0,1423.2,1566.2,1,0,1,1,1,0,0,1
Friday,72,Hotel Belleclaire,1,5,8.4,1002.0,1507.4,1749.1,1,0,1,1,1,0,0,1
Friday,73,City Club Hotel,1,5,7.8,1072.0,1122.8,1243.6,1,0,0,0,1,0,0,1
Friday,74,Paramount Times Square,1,5,7.2,1013.0,1177.1,1177.1,0,0,0,0,1,0,0,0
Friday,75,The Times Square EDITION,1,5,9.0,578.0,2301.0,2301.0,0,0,0,0,1,0,0,0
Friday,76,SIXTY Lower East Side,1,5,7.2,1000.0,1384.4,1713.6,0,0,1,0,1,0,0,1
Friday,77,Embassy Suites by Hilton New York Manhattan Times Square,1,5,8.4,1008.0,1678.1,1943.0,0,0,1,1,1,0,0,1
Friday,78,Square Hotel at Times Square,1,5,7.4,1001.0,1187.1,1417.6,0,0,0,1,1,0,0,1
Friday,79,Arthouse Hotel New York City,1,5,8.2,1003.0,1534.0,1760.1,0,0,0,1,1,0,0,1
Friday,80,Washington Square Hotel,1,5,9.0,1001.0,1847.7,2051.6,1,0,0,0,1,0,0,1
Friday,81,Hotel 32 32,1,5,8.0,1295.0,1588.3,2058.3,0,0,0,0,1,0,0,1
Friday,82,San Carlos Hotel,1,5,9.2,1002.0,1848.8,2031.7,1,0,0,1,1,0,0,1
Friday,83,"Holiday Inn Express Manhattan Times Square South, an IHG Hotel",1,5,8.0,1000.0,1548.4,1548.4,0,0,1,0,1,0,0,0
Friday,84,Grayson Hotel in the Unbound Collection by Hyatt,1,5,8.0,14.0,1688.1,1688.1,0,0,0,0,1,0,0,0
Friday,86,The Time New York,1,5,8.0,1002.0,1582.8,1826.6,1,0,0,0,1,0,0,1
Friday,87,The Cloud One New York-Downtown,1,5,8.4,86.0,1706.9,1706.9,1,0,0,0,1,0,0,0
Friday,89,Iberostar 70 Park Avenue,1,5,8.8,1001.0,1681.4,1951.9,0,0,0,1,1,0,0,1
Friday,90,Sheraton New York Times Square Hotel,1,5,8.0,1228.0,2263.4,2263.4,0,0,0,0,1,0,0,0
Friday,91,Hotel Edison Times Square,1,5,7.6,2731.0,1743.5,1743.5,1,0,1,1,1,0,0,0
Friday,92,Kixby,1,5,8.8,1000.0,1818.9,2114.8,0,0,0,0,1,0,0,1
Friday,95,"Staypineapple, An Artful Hotel, Midtown",1,5,9.0,943.0,1395.5,1803.4,1,0,0,1,1,0,0,1
Friday,96,Hampton Inn Manhattan-Chelsea,1,5,8.4,1001.0,1535.1,1963.0,1,0,1,1,1,0,0,1
Friday,97,AC Hotel by Marriott New York Downtown,1,5,9.0,949.0,1412.1,1658.2,1,0,0,0,1,0,0,1
Friday,98,Aloft Manhattan Downtown - Financial District,1,5,8.0,1001.0,1466.4,1466.4,0,0,0,0,1,0,0,0
Friday,99,YOTEL New York Times Square,1,5,6.8,1846.0,1394.4,1681.4,0,0,0,1,1,0,0,1
Friday,100,Fairfield Inn New York Manhattan/Financial District,1,5,8.0,1005.0,1141.7,1141.7,0,0,1,0,1,0,0,0
Friday,1,"PUBLIC, an Ian Schrager hotel",2,1,8.0,1467.0,332.5,332.5,1,0,0,1,1,0,0,0
Friday,2,"Holiday Inn Express New York - Manhattan West Side, an IHG Hotel",2,1,7.6,1002.0,153.0,178.5,1,0,1,1,1,0,0,1
Friday,3,Four Points By Sheraton Manhattan Midtown West,2,1,8.6,1001.0,157.4,157.4,0,0,0,1,1,0,0,0
Friday,4,Four Points By Sheraton New York Downtown,2,1,7.4,1007.0,134.1,134.1,1,0,0,0,1,0,0,0
Friday,5,"Element New York Times Square West, a Marriott Hotel",2,1,7.8,1003.0,170.7,170.7,0,0,1,0,1,0,0,0
Friday,6,Wingate by Wyndham New York Midtown South/5th Ave,2,1,8.2,1004.0,161.8,170.7,1,0,1,1,1,0,0,1
Friday,7,Arlo SoHo,2,1,8.2,1312.0,200.6,218.4,1,0,0,1,1,0,0,1
Friday,8,"Club Quarters, Times Square - Midtown",2,1,8.4,1760.0,170.7,170.7,1,0,0,1,1,0,0,0
Friday,9,"The Jewel, a Club Quarters Hotel, Opposite Rockefeller Center",2,1,9.2,1242.0,207.3,207.3,1,0,0,1,1,0,0,0
Friday,10,Moxy NYC Times Square,2,1,8.4,1091.0,226.1,226.1,1,0,0,0,1,0,0,0
Friday,11,Hyatt Place New York Midtown South,2,1,8.6,1003.0,210.6,210.6,0,0,1,0,1,0,0,0
Friday,12,Broadway Plaza Hotel,2,1,8.8,1157.0,158.5,158.5,1,0,0,0,1,0,0,0
Friday,13,Archer Hotel New York,2,1,9.0,1002.0,261.6,261.6,0,0,0,0,1,0,0,0
Friday,14,Four Points by Sheraton Midtown-Times Square,2,1,8.4,1002.0,218.4,218.4,0,0,0,1,1,0,0,0
Friday,15,Four Points by Sheraton Manhattan - Chelsea,2,1,7.6,1001.0,143.0,158.5,1,0,0,0,1,0,0,1
Friday,16,"voco Times Square South, an IHG Hotel",2,1,8.4,420.0,185.1,185.1,1,0,0,0,1,0,0,0
Friday,17,Hilton Garden Inn New York/Central Park South-Midtown West,2,1,7.4,1042.0,189.5,210.6,1,0,0,0,1,0,0,1
Friday,18,Pod Times Square,2,1,8.6,2801.0,158.5,158.5,1,0,0,1,1,0,0,0
Friday,19,Aloft Manhattan Downtown - Financial District,2,1,8.0,1001.0,134.1,134.1,1,0,0,0,1,0,0,0
Friday,20,Fairfield Inn by Marriott New York Manhattan/Fifth Avenue,2,1,8.4,997.0,146.3,146.3,1,0,1,0,1,0,0,0
Friday,21,TBA Times Square,2,1,7.4,201.0,139.7,147.4,1,0,0,0,1,0,0,1
Friday,22,"Club Quarters Hotel, World Trade Center",2,1,8.6,1107.0,182.9,182.9,1,0,0,1,1,0,0,0
Friday,23,citizenM New York Bowery,2,1,9.2,1285.0,218.4,218.4,1,0,0,0,1,0,0,0
Friday,24,Hilton Garden Inn New York/Manhattan-Chelsea,2,1,8.4,1002.0,180.7,180.7,1,0,0,1,1,0,0,0
Friday,25,The Flat NYC,2,1,5.3,0.0,203.9,203.9,0,0,0,1,1,0,0,0
Friday,26,Truss Hotel Times Square ,2,1,8.0,549.0,227.2,267.1,1,0,0,1,1,0,0,1
Friday,27,Citadines Connect Fifth Avenue New York,2,1,7.8,1003.0,150.7,191.8,0,0,1,0,1,0,0,1
Friday,28,Cambria Hotel New York - Chelsea,2,1,8.8,1001.0,170.7,170.7,1,0,0,0,1,0,0,0
Friday,29,Artezen Hotel,2,1,9.4,1363.0,175.1,175.1,1,0,0,0,1,0,0,0
Friday,30,The Shoreham Hotel,2,1,7.6,999.0,170.7,195.1,1,0,0,0,1,0,0,1
Friday,31,M Social Hotel Times Square New York,2,1,8.8,2864.0,217.2,237.2,1,0,0,0,1,0,0,1
Friday,32,Hilton Garden Inn New York/Tribeca,2,1,8.4,1001.0,158.5,158.5,1,0,0,1,1,0,0,0
Friday,33,Four Points by Sheraton Manhattan SoHo Village,2,1,8.2,1001.0,146.3,146.3,1,0,0,0,1,0,0,0
Friday,34,"Club Quarters Hotel, Grand Central",2,1,8.2,1157.0,207.3,207.3,1,0,0,1,1,0,0,0
Friday,35,Hampton Inn Manhattan/Times Square Central,2,1,8.6,1345.0,158.5,158.5,0,0,1,0,1,0,0,0
Friday,36,The Belvedere Hotel,2,1,8.6,2266.0,160.7,160.7,1,0,0,1,1,0,0,0
Friday,37,Park Terrace Hotel,2,1,9.2,1005.0,290.4,290.4,1,0,0,0,1,0,0,0
Friday,38,The Maritime Hotel,2,1,9.4,1003.0,242.7,242.7,1,0,1,0,1,0,0,0
Friday,39,Arlo Midtown,2,1,9.2,3181.0,260.5,260.5,1,0,0,1,1,0,0,0
Friday,40,Hilton Garden Inn New York/West 35th Street,2,1,9.0,1007.0,218.4,218.4,1,0,0,1,1,0,0,0
Friday,41,World Center Hotel,2,1,8.6,1309.0,182.9,182.9,1,0,0,1,1,0,0,0
Friday,42,The Marlton Hotel,2,1,9.0,1001.0,242.7,269.3,1,0,1,0,1,0,0,1
Friday,43,Hilton Garden Inn New York/Manhattan-Midtown East,2,1,8.2,1002.0,218.4,218.4,1,0,0,0,1,0,0,0
Friday,44,Hilton New York Fashion District,2,1,8.0,1004.0,212.8,212.8,1,0,0,1,1,0,0,0
Friday,45,Courtyard New York Manhattan/Times Square West,2,1,8.8,1002.0,218.4,218.4,0,0,0,0,1,0,0,0
Friday,46,Carnegie Hotel,2,1,9.2,1001.0,206.2,248.3,1,0,0,0,1,0,0,1
Friday,47,Sheraton Tribeca New York Hotel,2,1,8.2,1001.0,170.7,170.7,1,0,0,0,1,0,0,0
Friday,48,citizenM New York Times Square,2,1,9.0,1263.0,218.4,218.4,1,0,0,0,1,0,0,0
Friday,49,Hotel Boutique at Grand Central,2,1,8.4,1000.0,207.3,207.3,1,0,0,1,1,0,0,0
Friday,50,Doubletree by Hilton New York Times Square South,2,1,8.4,2126.0,171.8,171.8,1,0,0,1,1,0,0,0
Friday,51,Dream Downtown,2,1,7.2,1000.0,229.4,248.3,1,0,1,0,1,0,0,1
Friday,52,Ameritania Hotel at Times Square,2,1,8.4,1166.0,206.2,206.2,1,0,0,1,1,0,0,0
Friday,53,Arlo NoMad,2,1,8.0,1605.0,272.7,299.3,1,0,0,1,1,0,0,1
Friday,54,DoubleTree by Hilton New York City - Chelsea,2,1,7.6,1002.0,170.7,170.7,1,0,0,1,1,0,0,0
Friday,55,Executive Hotel Le Soleil New York,2,1,8.6,1820.0,210.6,210.6,0,0,0,1,1,0,0,0
Friday,56,Ramada by Wyndham New York Times Square West,2,1,7.6,1000.0,137.4,137.4,0,0,1,0,1,0,0,0
Friday,57,The New Yorker A Wyndham Hotel,2,1,8.0,2594.0,194.0,194.0,1,0,0,0,1,0,0,0
Friday,58,Hotel 32 32,2,1,8.0,1295.0,190.6,242.7,0,0,0,0,1,0,0,1
Friday,59,Park Central Hotel New York,2,1,8.0,1862.0,253.8,276.0,1,0,0,1,1,0,0,1
Friday,60,Millennium Downtown New York,2,1,7.4,2541.0,196.2,212.8,1,0,0,1,1,0,0,1
Friday,61,Dylan Hotel NYC,2,1,7.8,1000.0,213.9,248.3,1,0,0,1,1,0,0,1
Friday,62,Hilton Garden Inn New York Times Square South,2,1,8.6,1005.0,170.7,170.7,1,0,0,1,1,0,0,0
Friday,63,DoubleTree by Hilton New York Times Square West,2,1,6.4,2284.0,158.5,158.5,1,0,0,0,1,0,0,0
Friday,64,Fairfield Inn by Marriott New York Manhattan/Times Square,2,1,8.0,999.0,195.1,195.1,1,0,1,1,1,0,0,0
Friday,65,Hilton Garden Inn New York/Midtown Park Ave,2,1,8.4,1001.0,171.8,171.8,0,0,0,0,1,0,0,0
Friday,66,Freehand New York,2,1,8.2,1004.0,203.9,203.9,0,0,0,0,1,0,0,0
