Breakfast included_booking,Cancel Later_booking,Discount_booking,Discount_expedia,Distance from center_booking,Extras included_expedia,Free Cancellation_booking,Friday,Grade_booking,Grade_expedia,Index_booking,Index_expedia,Is refundable_expedia,LOS,Late payment_expedia,Location grade_booking,Monday,Late payment_booking,Num of Reviews_booking,Num of Reviews_expedia,Option Member_expedia,TTT,Wednesday,Diff_B-E
0,1,0,0,5800,0,1,0,8.1,8.6,81,81,1,4,0,0,1,0,1262,372.0,1,16,0,-258.4699999999998
0,1,0,0,5800,0,1,0,8.1,8.6,81,80,1,5,0,0,1,0,1262,372.0,1,16,0,-301.73
0,1,0,0,5800,0,1,0,8.1,8.6,84,84,1,1,0,0,1,0,1262,372.0,1,17,0,-39.88999999999999
0,1,0,0,5800,0,1,0,8.1,8.6,74,83,1,3,0,0,1,0,1262,372.0,1,17,0,-162.7299999999999
0,1,0,0,5800,0,1,0,8.1,8.6,84,82,1,4,0,0,1,0,1262,372.0,1,17,0,-169.30999999999997
0,1,0,0,5800,0,1,0,8.1,8.6,88,83,1,5,0,0,1,0,1262,372.0,1,17,0,-290.95000000000005
0,1,0,0,5800,0,1,0,8.1,8.6,64,84,1,1,0,0,1,0,1262,372.0,1,18,0,-47.44999999999999
0,1,0,0,5800,0,1,0,8.1,8.6,61,82,1,2,0,0,1,0,1262,372.0,1,18,0,-97.04000000000008
0,1,0,0,5800,0,1,0,8.1,8.6,86,84,1,3,0,0,1,0,1262,372.0,1,18,0,-131.14
0,1,0,0,5800,0,1,0,8.1,8.6,83,82,1,4,0,0,1,0,1262,372.0,1,18,0,-166.9799999999999
0,1,0,0,5800,0,1,0,8.1,8.6,56,76,1,1,0,0,1,0,1262,372.0,1,19,0,-49.59000000000003
0,1,0,0,5800,0,1,0,8.1,8.6,67,85,1,2,0,0,1,0,1262,372.0,1,19,0,-114.5
0,1,0,0,5800,0,1,0,8.1,8.6,82,84,1,3,0,0,1,0,1262,372.0,1,19,0,-119.96000000000004
0,1,0,0,5800,0,1,0,8.1,8.6,80,85,1,5,0,0,1,1,1262,372.0,1,19,0,-274.43000000000006
0,1,0,0,5800,0,1,0,8.1,8.6,87,86,1,1,0,0,1,0,1262,372.0,1,20,0,-38.339999999999975
0,1,0,0,5800,0,1,0,8.1,8.6,88,86,1,2,0,0,1,0,1262,372.0,1,20,0,-97.18
0,1,0,0,5800,0,1,0,8.1,8.6,97,85,1,5,0,0,1,0,1262,372.0,1,20,0,-304.03
0,1,0,0,5800,0,1,0,8.1,8.6,59,85,1,1,0,0,1,0,1262,372.0,1,21,0,-36.20000000000002
0,1,0,0,5800,0,1,0,8.1,8.6,92,86,1,3,0,0,1,0,1262,372.0,1,21,0,-199.87
0,1,0,0,5800,0,1,0,8.1,8.6,76,83,1,4,0,0,1,0,1262,372.0,1,21,0,-261.6899999999998
0,1,0,0,5800,0,1,0,8.1,8.6,66,86,1,1,0,0,1,0,1262,372.0,1,22,0,-58.0
0,1,0,0,5800,0,1,0,8.1,8.6,66,85,1,2,0,0,1,0,1262,372.0,1,22,0,-153.68000000000006
0,1,0,0,5800,0,1,0,8.1,8.6,77,86,1,3,0,0,1,0,1262,372.0,1,22,0,-196.78
0,1,0,0,5800,0,1,0,8.1,8.6,84,83,1,4,0,0,1,0,1262,372.0,1,22,0,-253.93999999999983
0,1,0,0,5800,0,1,0,8.1,8.6,74,83,1,5,0,0,1,0,1262,372.0,1,22,0,-326.8599999999999
0,1,0,0,5800,0,1,0,8.1,8.6,66,84,1,1,0,0,1,0,1262,372.0,1,23,0,-51.25
0,1,0,0,5800,0,1,0,8.1,8.6,73,86,1,2,0,0,1,0,1262,372.0,1,23,0,-95.49
0,1,0,0,5800,0,1,0,8.1,8.6,83,86,1,3,0,0,1,0,1262,372.0,1,23,0,-138.89999999999998
0,1,0,0,5800,0,1,0,8.1,8.6,80,84,1,4,0,0,1,0,1262,372.0,1,23,0,-268.99
0,1,0,0,5800,0,1,0,8.1,8.6,71,83,1,5,0,0,1,0,1262,372.0,1,23,0,-317.10000000000014
0,1,0,0,5800,0,1,0,8.1,8.6,73,83,1,1,0,0,1,0,1262,372.0,1,24,0,-45.35000000000002
0,1,0,0,5800,0,1,0,8.1,8.6,60,83,1,3,0,0,1,0,1262,372.0,1,24,0,-183.0999999999999
0,1,0,0,5800,0,1,0,8.1,8.6,81,84,1,4,0,0,1,0,1262,372.0,1,24,0,-170.98000000000002
0,1,0,0,5800,0,1,0,8.1,8.6,79,83,1,5,0,0,1,0,1262,372.0,1,24,0,-297.0300000000002
0,1,0,0,5800,0,1,0,8.1,8.6,62,83,1,1,0,0,1,0,1262,372.0,1,25,0,-41.54999999999998
0,1,0,0,5800,0,1,0,8.1,8.6,48,83,1,2,0,0,1,0,1262,372.0,1,25,0,-121.17999999999996
0,1,0,0,5800,0,1,0,8.1,8.6,78,84,1,4,0,0,1,0,1262,372.0,1,25,0,-173.08000000000015
0,1,0,0,5800,0,1,0,8.1,8.6,38,78,1,1,0,0,1,0,1262,372.0,1,26,0,-53.349999999999966
0,1,0,0,5800,0,1,0,8.1,8.6,42,84,1,2,0,0,1,0,1262,372.0,1,26,0,-119.75
0,1,0,0,5800,0,1,0,8.1,8.6,57,82,1,3,0,0,1,0,1262,372.0,1,26,0,-175.76
0,1,0,0,5800,0,1,0,8.1,8.6,41,85,1,4,0,0,1,0,1262,372.0,1,26,0,-182.56999999999996
0,1,0,0,5800,0,1,0,8.1,8.6,42,85,1,5,0,0,1,0,1262,372.0,1,26,0,-312.29999999999995
0,1,0,0,5800,0,1,0,8.1,8.6,52,84,1,1,0,0,1,0,1262,372.0,1,27,0,-34.55000000000001
0,1,0,0,5800,0,1,0,8.1,8.6,60,86,1,2,0,0,1,0,1262,372.0,1,27,0,-85.79000000000008
0,1,0,0,5800,0,1,0,8.1,8.6,45,85,1,3,0,0,1,0,1262,372.0,1,27,0,-127.31000000000006
0,1,0,0,5800,0,1,0,8.1,8.6,41,85,1,4,0,0,1,0,1262,372.0,1,27,0,-243.83999999999992
0,1,0,0,5800,0,1,0,8.1,8.6,57,85,1,5,0,0,1,0,1262,372.0,1,27,0,-332.74
0,1,0,0,5800,0,1,0,8.1,8.6,59,86,1,1,0,0,1,0,1262,372.0,1,28,0,-51.25
0,1,0,0,5800,0,1,0,8.1,8.6,35,85,1,2,0,0,1,0,1262,372.0,1,28,0,-134.56000000000006
0,1,0,0,5800,0,1,0,8.1,8.6,36,85,1,3,0,0,1,0,1262,372.0,1,28,0,-196.13
0,1,0,0,5800,0,1,0,8.1,8.6,45,85,1,4,0,0,1,0,1262,372.0,1,28,0,-271.79999999999995
0,1,0,0,5800,0,1,0,8.1,8.6,42,84,1,5,0,0,1,0,1262,372.0,1,28,0,-354.43000000000006
0,1,0,0,5800,0,1,0,8.1,8.6,30,84,1,1,0,0,1,0,1262,372.0,1,29,0,-49.94
0,1,0,0,5800,0,1,0,8.1,8.6,32,86,1,2,0,0,1,0,1262,372.0,1,29,0,-100.79999999999995
0,1,0,0,5800,0,1,0,8.1,8.6,40,86,1,3,0,0,1,0,1262,372.0,1,29,0,-150.76
0,1,0,0,5800,0,1,0,8.1,8.6,39,84,1,4,0,0,1,0,1262,372.0,1,29,0,-258.0999999999999
0,1,0,0,5800,0,1,0,8.1,8.6,36,85,1,1,0,0,1,0,1262,372.0,1,30,0,-49.94
0,1,0,0,5800,0,1,0,8.1,8.6,40,84,1,2,0,0,1,0,1262,372.0,1,30,0,-105.03999999999996
0,1,0,0,5800,0,1,0,8.1,8.6,46,85,1,3,0,0,1,0,1262,372.0,1,30,0,-158.75999999999988
0,1,0,0,5800,0,1,0,8.1,8.6,65,85,1,4,0,0,1,0,1262,372.0,1,30,0,-225.41999999999985
0,1,0,0,5800,0,1,0,8.1,8.6,53,84,1,5,0,0,1,0,1262,372.0,1,30,0,-360.3
0,1,0,0,5800,0,1,0,8.1,8.6,93,53,1,5,0,0,0,0,1266,373.0,1,9,1,-313.3699999999999
0,1,0,0,5800,0,1,0,8.1,8.6,88,48,1,3,0,0,0,0,1266,373.0,1,11,1,-111.16999999999996
0,1,0,0,5800,0,1,0,8.1,8.6,46,84,1,3,0,0,0,0,1266,373.0,1,25,1,-136.24
0,1,0,0,5800,0,1,1,8.1,8.6,98,72,1,1,0,0,0,0,1268,373.0,1,2,0,-41.56999999999999
0,1,0,0,5800,0,1,1,8.1,8.6,84,70,1,1,0,0,0,1,1268,373.0,1,6,0,-65.72999999999996
0,1,0,0,5800,0,1,1,8.1,8.6,82,90,1,2,0,0,0,0,1268,373.0,1,6,0,-177.76999999999998
0,1,0,0,5800,0,1,1,8.1,8.6,87,72,1,5,0,0,0,0,1268,373.0,1,6,0,-381.44000000000005
0,1,0,0,5800,0,1,1,8.1,8.6,84,77,1,1,0,0,0,0,1268,373.0,1,7,0,-68.35000000000002
0,1,0,0,5800,0,1,1,8.1,8.6,79,80,1,4,0,0,0,0,1268,373.0,1,7,0,-293.29
0,1,0,0,5800,0,1,1,8.1,8.6,54,52,1,5,0,0,0,0,1268,373.0,1,7,0,-359.8299999999999
0,1,0,0,5800,0,1,1,8.1,8.6,94,84,1,3,0,0,0,0,1268,373.0,1,8,0,-209.24
0,1,0,0,5800,0,1,1,8.1,8.6,85,57,1,5,0,0,0,0,1268,373.0,1,8,0,-362.9100000000001
0,1,0,0,5800,0,1,1,8.1,8.6,46,44,1,3,0,0,0,0,1268,373.0,1,9,0,-157.62
0,1,0,0,5800,0,1,1,8.1,8.6,60,48,1,4,0,0,0,0,1268,373.0,1,9,0,-254.87
0,1,0,0,5800,0,1,1,8.1,8.6,44,61,1,5,0,0,0,0,1268,373.0,1,9,0,-343.56000000000006
0,1,0,0,5800,0,1,1,8.1,8.6,82,44,1,1,0,0,0,0,1268,373.0,1,10,0,-46.88000000000002
0,1,0,0,5800,0,1,1,8.1,8.6,58,52,1,3,0,0,0,0,1268,373.0,1,10,0,-209.39
0,1,0,0,5800,0,1,1,8.1,8.6,75,64,1,4,0,0,0,0,1268,373.0,1,10,0,-285.44000000000005
0,1,0,0,5800,0,1,1,8.1,8.6,60,18,1,1,0,0,0,0,1268,373.0,1,11,0,-48.46000000000004
0,1,0,0,5800,0,1,1,8.1,8.6,86,41,1,2,0,0,0,0,1268,373.0,1,11,0,-147.13
0,1,0,0,5800,0,1,1,8.1,8.6,76,78,1,4,0,0,0,0,1268,373.0,1,11,0,-261.65
0,1,0,0,5800,0,1,1,8.1,8.6,57,57,1,1,0,0,0,0,1268,373.0,1,12,0,-77.86000000000001
0,1,0,0,5800,0,1,1,8.1,8.6,96,96,1,2,0,0,0,0,1268,373.0,1,13,0,-160.49000000000007
0,1,0,0,5800,0,1,1,8.1,8.6,33,84,1,1,0,0,0,0,1268,373.0,1,16,0,-41.78
0,1,0,0,5800,0,1,1,8.1,8.6,37,83,1,2,0,0,0,0,1268,373.0,1,16,0,-104.98000000000002
0,1,0,0,5800,0,1,1,8.1,8.6,21,69,1,1,0,0,0,0,1268,373.0,1,17,0,-46.33000000000001
0,0,0,1,700,0,0,0,7.8,8.0,47,56,0,1,0,1,1,0,4407,1209.0,1,1,0,-83.83999999999997
0,0,0,1,700,0,0,0,7.8,8.0,46,57,0,2,0,1,1,0,4407,1209.0,1,1,0,-161.0200000000001
0,0,0,1,700,0,0,0,7.8,8.0,86,55,0,3,0,1,1,0,4407,1209.0,1,1,0,-234.5
0,0,0,1,700,0,0,0,7.8,8.0,62,56,0,4,0,1,1,0,4407,1209.0,1,1,0,-305.31000000000006
0,0,0,1,700,0,0,0,7.8,8.0,43,55,0,5,0,1,1,0,4407,1209.0,1,1,0,-310.32000000000016
0,0,0,1,700,0,0,0,7.8,8.0,49,57,0,1,0,1,1,0,4407,1209.0,1,2,0,-62.63999999999999
0,0,0,1,700,0,0,0,7.8,8.0,56,57,0,2,0,1,1,0,4407,1209.0,1,2,0,-121.3
0,0,0,1,700,0,0,0,7.8,8.0,67,57,0,4,0,1,1,0,4407,1209.0,1,2,0,-235.92999999999995
0,0,0,1,700,0,0,0,7.8,8.0,44,56,0,5,0,1,1,0,4407,1209.0,1,2,0,-292.0999999999999
0,0,0,1,700,0,0,0,7.8,8.0,73,61,1,1,0,1,1,0,4407,1209.0,1,3,0,-62.63999999999999
0,0,0,1,700,0,0,0,7.8,8.0,87,61,1,2,0,1,1,0,4407,1209.0,1,3,0,-120.93
0,0,0,1,700,0,0,0,7.8,8.0,72,60,1,3,0,1,1,0,4407,1209.0,1,3,0,-182.1800000000001
0,0,0,1,700,0,0,0,7.8,8.0,69,61,1,4,0,1,1,0,4407,1209.0,1,3,0,-235.92999999999995
0,0,0,1,700,0,0,0,7.8,8.0,53,57,1,5,0,1,1,0,4407,1209.0,1,3,0,-294.22
0,1,0,1,700,0,1,0,7.8,8.0,79,61,1,1,0,1,1,1,4407,1209.0,1,4,0,-62.26999999999998
0,1,0,1,700,0,1,0,7.8,8.0,52,60,1,2,0,1,1,1,4407,1209.0,1,4,0,-126.56999999999994
0,1,0,1,700,0,1,0,7.8,8.0,79,61,1,3,0,1,1,1,4407,1209.0,1,4,0,-180.68999999999997
0,1,0,1,700,0,1,0,7.8,8.0,90,60,1,4,0,1,1,1,4407,1209.0,1,4,0,-236.95000000000005
0,1,0,1,700,0,1,0,7.8,8.0,39,56,1,5,0,1,1,1,4407,1209.0,1,4,0,-317.54
0,1,0,1,700,0,1,0,7.8,8.0,50,55,1,1,0,1,1,0,4407,1209.0,1,5,0,-66.33999999999997
0,1,0,1,700,0,1,0,7.8,8.0,83,56,1,2,0,1,1,0,4407,1209.0,1,5,0,-123.41999999999996
0,1,0,1,700,0,1,0,7.8,8.0,80,53,1,3,0,1,1,0,4407,1209.0,1,5,0,-181.5200000000001
0,1,0,1,700,0,1,0,7.8,8.0,62,52,1,4,0,1,1,0,4407,1209.0,1,5,0,-259.6199999999999
0,1,0,1,700,0,1,0,7.8,8.0,63,51,1,5,0,1,1,0,4407,1209.0,1,5,0,-335.9499999999998
0,1,0,1,700,0,1,0,7.8,8.0,95,54,1,1,0,1,1,0,4407,1209.0,1,6,0,-58.1
0,1,0,1,700,0,1,0,7.8,8.0,74,53,1,2,0,1,1,0,4407,1209.0,1,6,0,-117.60000000000002
0,1,0,1,700,0,1,0,7.8,8.0,81,45,1,3,0,1,1,0,4407,1209.0,1,6,0,-197.81999999999996
0,1,0,1,700,0,1,0,7.8,8.0,91,42,1,4,0,1,1,0,4407,1209.0,1,6,0,-272.76
0,1,0,1,700,0,1,0,7.8,8.0,69,35,1,5,0,1,1,0,4407,1209.0,1,6,0,-343.6300000000001
0,1,0,1,700,0,1,0,7.8,8.0,87,34,1,1,0,1,1,0,4407,1209.0,1,7,0,-61.620000000000005
0,1,0,1,700,0,1,0,7.8,8.0,83,35,1,3,0,1,1,0,4407,1209.0,1,7,0,-218.6300000000001
0,1,0,1,700,0,1,0,7.8,8.0,81,33,1,4,0,1,1,0,4407,1209.0,1,7,0,-286.18000000000006
0,1,0,1,700,0,1,0,7.8,8.0,54,34,1,5,0,1,1,0,4407,1209.0,1,7,0,-359.3700000000001
0,1,0,1,700,0,1,0,7.8,8.0,84,33,1,3,0,1,1,0,4407,1209.0,1,8,0,-230.76
0,1,0,1,700,0,1,0,7.8,8.0,57,33,1,5,0,1,1,0,4407,1209.0,1,8,0,-380.9300000000003
0,1,0,1,700,0,1,0,7.8,8.0,84,33,1,2,0,1,1,0,4407,1209.0,1,9,0,-150.73000000000002
0,1,0,1,700,0,1,0,7.8,8.0,80,33,1,3,0,1,1,0,4407,1209.0,1,9,0,-223.3599999999999
0,1,0,1,700,0,1,0,7.8,8.0,83,33,1,4,0,1,1,0,4407,1209.0,1,9,0,-300.24
0,1,0,1,700,0,1,0,7.8,8.0,56,34,1,5,0,1,1,0,4407,1209.0,1,9,0,-357.51
0,1,0,1,700,0,1,0,7.8,8.0,99,33,1,2,0,1,1,0,4407,1209.0,1,10,0,-147.58000000000004
0,1,0,1,700,0,1,0,7.8,8.0,91,34,1,3,0,1,1,0,4407,1209.0,1,10,0,-227.06000000000017
0,1,0,1,700,0,1,0,7.8,8.0,89,34,1,4,0,1,1,0,4407,1209.0,1,10,0,-281.46000000000004
0,1,0,1,700,0,1,0,7.8,8.0,59,34,1,5,0,1,1,0,4407,1209.0,1,10,0,-354.6399999999999
0,1,0,1,700,0,1,0,7.8,8.0,99,33,1,2,0,1,1,0,4407,1209.0,1,11,0,-156.91999999999996
0,1,0,1,700,0,1,0,7.8,8.0,89,33,1,4,0,1,1,0,4407,1209.0,1,11,0,-282.56999999999994
0,1,0,1,700,0,1,0,7.8,8.0,96,34,1,2,0,1,1,0,4407,1209.0,1,12,0,-139.16000000000008
0,1,0,1,700,0,1,0,7.8,8.0,99,34,1,1,0,1,1,0,4407,1209.0,1,16,0,-81.51999999999998
0,1,0,1,700,0,1,0,7.8,8.0,53,34,1,2,0,1,1,0,4407,1209.0,1,16,0,-142.39
0,1,0,1,700,0,1,0,7.8,8.0,51,34,1,3,0,1,1,0,4407,1209.0,1,16,0,-203.63999999999987
0,1,0,1,700,0,1,0,7.8,8.0,73,35,1,4,0,1,1,0,4407,1209.0,1,16,0,-303.30999999999995
0,1,0,1,700,0,1,0,7.8,8.0,56,34,1,5,0,1,1,0,4407,1209.0,1,16,0,-370.46000000000026
0,1,0,1,700,0,1,0,7.8,8.0,29,34,1,1,0,1,1,0,4407,1209.0,1,17,0,-63.28999999999997
0,1,0,1,700,0,1,0,7.8,8.0,42,32,1,2,0,1,1,0,4407,1209.0,1,17,0,-123.61
0,1,0,1,700,0,1,0,7.8,8.0,40,34,1,3,0,1,1,0,4407,1209.0,1,17,0,-268.96000000000004
0,1,0,1,700,0,1,0,7.8,8.0,41,34,1,4,0,1,1,0,4407,1209.0,1,17,0,-345.26
0,1,0,1,700,0,1,0,7.8,8.0,36,35,1,5,0,1,1,0,4407,1209.0,1,17,0,-427.29
0,1,0,1,700,0,1,0,7.8,8.0,35,35,1,1,0,1,1,0,4407,1209.0,1,18,0,-62.63999999999999
0,1,0,1,700,0,1,0,7.8,8.0,35,35,1,2,0,1,1,0,4407,1209.0,1,18,0,-181.9000000000001
0,1,0,1,700,0,1,0,7.8,8.0,49,35,1,3,0,1,1,0,4407,1209.0,1,18,0,-258.76
0,1,0,1,700,0,1,0,7.8,8.0,41,35,1,4,0,1,1,0,4407,1209.0,1,18,0,-339.29
0,1,0,1,700,0,1,0,7.8,8.0,42,35,1,5,0,1,1,0,4407,1209.0,1,18,0,-418.3299999999999
0,1,0,1,700,0,1,0,7.8,8.0,30,32,1,1,0,1,1,0,4407,1209.0,1,19,0,-92.25
0,1,0,1,700,0,1,0,7.8,8.0,41,35,1,2,0,1,1,0,4407,1209.0,1,19,0,-171.22999999999996
0,1,0,1,700,0,1,0,7.8,8.0,56,34,1,3,0,1,1,0,4407,1209.0,1,19,0,-253.26
0,1,0,1,700,0,1,0,7.8,8.0,64,34,1,4,0,1,1,0,4407,1209.0,1,19,0,-330.44000000000005
0,1,0,1,700,0,1,0,7.8,8.0,43,35,1,5,0,1,1,0,4407,1209.0,1,19,0,-416.0799999999999
0,1,0,1,700,0,1,0,7.8,8.0,47,35,1,1,0,1,1,0,4407,1209.0,1,20,0,-58.1
0,1,0,1,700,0,1,0,7.8,8.0,55,36,1,2,0,1,1,0,4407,1209.0,1,20,0,-119.91000000000004
0,1,0,1,700,0,1,0,7.8,8.0,56,36,1,3,0,1,1,0,4407,1209.0,1,20,0,-181.71000000000004
0,1,0,1,700,0,1,0,7.8,8.0,66,36,1,4,0,1,1,0,4407,1209.0,1,20,0,-241.67000000000007
0,1,0,1,700,0,1,0,7.8,8.0,44,36,1,5,0,1,1,0,4407,1209.0,1,20,0,-302.91999999999985
0,1,0,1,700,0,1,0,7.8,8.0,36,34,1,1,0,1,1,0,4407,1209.0,1,21,0,-63.28999999999997
0,1,0,1,700,0,1,0,7.8,8.0,38,36,1,2,0,1,1,0,4407,1209.0,1,21,0,-127.12
0,1,0,1,700,0,1,0,7.8,8.0,47,36,1,3,0,1,1,0,4407,1209.0,1,21,0,-188.84000000000003
0,1,0,1,700,0,1,0,7.8,8.0,55,36,1,4,0,1,1,0,4407,1209.0,1,21,0,-245.3699999999999
0,1,0,1,700,0,1,0,7.8,8.0,46,36,1,5,0,1,1,0,4407,1209.0,1,21,0,-307.18000000000006
0,1,0,1,700,0,1,0,7.8,8.0,37,35,1,1,0,1,1,0,4407,1209.0,1,22,0,-65.5
0,1,0,1,700,0,1,0,7.8,8.0,37,36,1,2,0,1,1,0,4407,1209.0,1,22,0,-128.80000000000007
0,1,0,1,700,0,1,0,7.8,8.0,42,36,1,3,0,1,1,0,4407,1209.0,1,22,0,-189.39
0,1,0,1,700,0,1,0,7.8,8.0,48,35,1,4,0,1,1,0,4407,1209.0,1,22,0,-248.05000000000015
0,1,0,1,700,0,1,0,7.8,8.0,27,36,1,5,0,1,1,0,4407,1209.0,1,22,0,-324.01
0,1,0,1,700,0,1,0,7.8,8.0,36,35,1,1,0,1,1,0,4407,1209.0,1,23,0,-65.5
0,1,0,1,700,0,1,0,7.8,8.0,35,36,1,2,0,1,1,0,4407,1209.0,1,23,0,-127.58999999999992
0,1,0,1,700,0,1,0,7.8,8.0,43,36,1,3,0,1,1,0,4407,1209.0,1,23,0,-188.84000000000003
0,1,0,1,700,0,1,0,7.8,8.0,36,36,1,4,0,1,1,0,4407,1209.0,1,23,0,-259.43000000000006
0,1,0,1,700,0,1,0,7.8,8.0,29,36,1,5,0,1,1,0,4407,1209.0,1,23,0,-321.24
0,1,0,1,700,0,1,0,7.8,8.0,30,33,1,1,0,1,1,0,4407,1209.0,1,24,0,-63.28999999999997
0,1,0,1,700,0,1,0,7.8,8.0,35,35,1,2,0,1,1,0,4407,1211.0,1,24,0,-126.75
0,1,0,1,700,0,1,0,7.8,8.0,35,36,1,4,0,1,1,0,4407,1210.0,1,24,0,-256.3900000000001
0,1,0,1,700,0,1,0,7.8,8.0,27,35,1,5,0,1,1,0,4407,1210.0,1,24,0,-325.04
0,1,0,1,700,0,1,0,7.8,8.0,27,34,1,1,0,1,1,0,4407,1210.0,1,25,0,-64.94999999999999
0,1,0,1,700,0,1,0,7.8,8.0,30,35,1,2,0,1,1,0,4407,1210.0,1,25,0,-145.99
0,1,0,1,700,0,1,0,7.8,8.0,29,36,1,3,0,1,1,0,4407,1210.0,1,25,0,-207.1400000000001
0,1,0,1,700,0,1,0,7.8,8.0,28,36,1,4,0,1,1,0,4407,1210.0,1,25,0,-272.6400000000001
0,1,0,1,700,0,1,0,7.8,8.0,29,36,1,5,0,1,1,0,4407,1210.0,1,25,0,-342.78
0,1,0,1,700,0,1,0,7.8,8.0,26,34,1,1,0,1,1,0,4407,1210.0,1,26,0,-75.54000000000002
0,1,0,1,700,0,1,0,7.8,8.0,30,36,1,2,0,1,1,0,4407,1210.0,1,26,0,-139.0
0,1,0,1,700,0,1,0,7.8,8.0,31,36,1,3,0,1,1,0,4407,1210.0,1,26,0,-205.99
0,1,0,1,700,0,1,0,7.8,8.0,33,36,1,4,0,1,1,0,4407,1210.0,1,26,0,-274.3699999999999
0,1,0,1,700,0,1,0,7.8,8.0,23,36,1,5,0,1,1,0,4407,1210.0,1,26,0,-346.16999999999985
0,1,0,1,700,0,1,0,7.8,8.0,35,35,1,1,0,1,1,0,4407,1210.0,1,27,0,-62.63999999999999
0,1,0,1,700,0,1,0,7.8,8.0,15,36,1,2,0,1,1,0,4407,1210.0,1,27,0,-130.73000000000002
0,1,0,1,700,0,1,0,7.8,8.0,34,36,1,3,0,1,1,0,4407,1210.0,1,27,0,-197.73000000000013
0,1,0,1,700,0,1,0,7.8,8.0,32,36,1,4,0,1,1,0,4407,1210.0,1,27,0,-266.28
0,1,0,1,700,0,1,0,7.8,8.0,26,36,1,5,0,1,1,0,4407,1210.0,1,27,0,-334.93000000000006
0,1,0,1,700,0,1,0,7.8,8.0,36,35,1,1,0,1,1,0,4407,1210.0,1,28,0,-69.48000000000002
0,1,0,1,700,0,1,0,7.8,8.0,29,34,1,2,0,1,1,0,4407,1210.0,1,28,0,-138.69000000000003
0,1,0,1,700,0,1,0,7.8,8.0,27,36,1,3,0,1,1,0,4407,1210.0,1,28,0,-208.82999999999996
0,1,0,1,700,0,1,0,7.8,8.0,39,36,1,4,0,1,1,0,4407,1210.0,1,28,0,-274.6099999999999
0,1,0,1,700,0,1,0,7.8,8.0,22,35,1,5,0,1,1,0,4407,1210.0,1,28,0,-355.8499999999999
0,1,0,1,700,0,1,0,7.8,8.0,32,34,1,1,0,1,1,0,4407,1210.0,1,29,0,-70.69999999999999
0,1,0,1,700,0,1,0,7.8,8.0,23,36,1,2,0,1,1,0,4407,1210.0,1,29,0,-143.32000000000005
0,1,0,1,700,0,1,0,7.8,8.0,25,36,1,3,0,1,1,0,4407,1210.0,1,29,0,-211.31999999999996
0,1,0,1,700,0,1,0,7.8,8.0,29,35,1,4,0,1,1,0,4407,1210.0,1,29,0,-288.29999999999995
0,1,0,1,700,0,1,0,7.8,8.0,27,35,1,5,0,1,1,0,4407,1210.0,1,29,0,-362.0500000000002
0,1,0,1,700,0,1,0,7.8,8.0,39,34,1,1,0,1,1,0,4407,1210.0,1,30,0,-73.83999999999997
0,1,0,1,700,0,1,0,7.8,8.0,27,35,1,2,0,1,1,0,4407,1210.0,1,30,0,-143.32000000000005
0,1,0,1,700,0,1,0,7.8,8.0,23,35,1,3,0,1,1,0,4407,1210.0,1,30,0,-220.21000000000004
0,1,0,1,700,0,1,0,7.8,8.0,20,34,1,5,0,1,1,0,4407,1210.0,1,30,0,-354.17999999999984
0,0,0,1,700,0,0,0,7.8,8.0,76,94,0,1,0,1,0,0,4414,1206.0,1,1,1,-62.93000000000001
0,0,0,1,700,0,0,0,7.8,8.0,48,67,0,2,0,1,0,0,4414,1206.0,1,1,1,-151.04999999999995
0,0,0,1,700,0,0,0,7.8,8.0,53,99,0,3,0,1,0,0,4414,1206.0,1,1,1,-262.4
0,0,1,1,700,0,0,0,7.8,8.0,3,93,0,5,0,1,0,0,4414,1206.0,1,1,1,-393.74
0,0,1,1,700,0,0,0,7.8,8.0,2,92,0,4,0,1,0,0,4414,1206.0,1,2,1,-330.2299999999999
0,1,1,1,700,0,1,0,7.8,8.0,49,82,1,2,0,1,0,1,4414,1206.0,1,4,1,-141.39999999999998
0,1,0,1,700,0,1,0,7.8,8.0,52,21,1,2,0,1,0,0,4414,1206.0,1,15,1,-88.10000000000002
0,1,0,1,700,0,1,0,7.8,8.0,89,66,1,3,0,1,0,0,4414,1206.0,1,15,1,-258.54999999999995
0,1,0,1,700,0,1,0,7.8,8.0,79,99,1,5,0,1,0,0,4414,1206.0,1,15,1,-384.06
0,1,0,1,700,0,1,0,7.8,8.0,39,32,1,1,0,1,0,0,4414,1206.0,1,16,1,-56.19
0,1,0,1,700,0,1,0,7.8,8.0,31,77,1,2,0,1,0,0,4414,1206.0,1,16,1,-214.2800000000001
0,1,0,1,700,0,1,0,7.8,8.0,64,99,1,4,0,1,0,0,4414,1206.0,1,18,1,-261.2400000000001
0,1,0,1,700,0,1,0,7.8,8.0,47,99,1,4,0,1,0,0,4414,1206.0,1,19,1,-265.3899999999999
0,1,0,1,700,0,1,0,7.8,8.0,49,94,1,5,0,1,0,0,4414,1206.0,1,19,1,-331.93000000000006
0,1,0,1,700,0,1,0,7.8,8.0,25,82,1,4,0,1,0,0,4414,1206.0,1,20,1,-268.5300000000002
0,1,0,1,700,0,1,0,7.8,8.0,49,99,1,5,0,1,0,0,4414,1206.0,1,20,1,-351.77
0,1,0,1,700,0,1,0,7.8,8.0,59,92,1,2,0,1,0,0,4414,1206.0,1,21,1,-137.95999999999992
